customer_id,name,gender,join_date,region,device,num_transactions,total_spent,last_purchase_date
2166,"Tracy Blair",M,2023-11-08,Oklahoma,Tablet,2,1728.90,2025-05-06
2167,"Victor Nash",F,2025-03-23,Massachusetts,Tablet,2,1009.89,2024-10-05
2168,"Nicole Griffin",M,2025-07-19,Ohio,Desktop,0,NULL,NULL
2169,"Alejandro Miranda",M,2023-12-04,Michigan,Tablet,1,836.38,2024-03-17
2170,"Edward Casey",M,2023-09-01,Hawaii,Desktop,0,NULL,NULL
2171,"Carlos Henderson",F,2024-02-07,Oklahoma,Mobile,2,531.97,2024-05-21
2172,"Brandon Johnson",F,2025-06-23,"New York",Desktop,3,1434.86,2025-03-22
2173,"Virginia Hahn",M,2024-10-15,Texas,Tablet,4,1898.79,2025-07-18
2174,"Sean Meyer",M,2023-08-04,"New Jersey",Mobile,1,201.35,2024-09-06
2175,"Caleb Brown",M,2024-06-27,Massachusetts,Mobile,2,645.81,2024-01-22
2176,"Nicholas Hicks",M,2023-03-21,Louisiana,Desktop,3,1371.81,2025-06-19
2177,"James Santiago",F,2022-11-28,Kansas,Tablet,2,177.97,2024-08-18
2178,"Kristina Jenkins",F,2023-11-10,"New Jersey",Mobile,2,447.64,2024-10-23
2179,"Donna Garcia",F,2024-01-12,Arizona,Desktop,2,604.05,2025-02-27
2180,"Greg Hart",M,2022-10-18,"South Dakota",Mobile,1,861.48,2024-11-26
2181,"Adam Miller",M,2025-01-16,Idaho,Tablet,2,1299.85,2025-08-27
2182,"Michael Watts",M,2024-11-07,Arkansas,Desktop,4,2407.54,2025-07-04
2183,"Eric Davenport",M,2024-06-16,"South Dakota",Desktop,1,140.61,2024-08-18
2184,"James Jenkins",M,2024-06-09,Arkansas,Desktop,3,1135.38,2025-05-19
2185,"Michael Tucker",F,2024-04-10,Nebraska,Mobile,2,864.27,2025-04-30
2186,"Olivia Smith",F,2023-02-16,"New York",Desktop,1,131.14,2024-01-02
2187,"Sherry Ramirez",F,2025-06-16,Texas,Tablet,1,553.57,2024-03-12
2188,"Karen Horne",F,2024-05-10,"South Carolina",Desktop,0,NULL,NULL
2189,"Shawn Faulkner",F,2022-12-18,Minnesota,Desktop,1,46.22,2023-10-20
2190,"Steven Young DDS",F,2023-04-03,Iowa,Tablet,2,1542.66,2025-06-21
2191,"Todd Hebert",F,2025-08-21,"South Carolina",Desktop,1,26.88,2024-05-08
2192,"Melanie Arnold",M,2024-01-12,Illinois,Desktop,0,NULL,NULL
2193,"Stephanie Smith",M,2023-02-03,Kansas,Tablet,5,2733.75,2025-08-06
2194,"Melanie Boyle",F,2025-08-08,"New York",Tablet,3,635.94,2025-03-13
2195,"James Terrell",M,2023-05-23,Massachusetts,Mobile,1,301.90,2023-11-27
2196,"William Robertson",M,2024-05-01,Massachusetts,Tablet,2,331.86,2025-08-11
2197,"Elizabeth Townsend",F,2023-01-29,Connecticut,Desktop,3,1687.48,2024-05-01
2198,"Daniel Mason",F,2024-02-24,Maryland,Tablet,1,753.79,2024-03-27
2199,"John Cruz",F,2023-05-08,Washington,Mobile,2,1410.01,2025-02-19
2200,"Devin Price",M,2024-07-20,Maryland,Mobile,2,422.59,2024-10-22
2201,"Wendy Sanchez",M,2024-03-13,Louisiana,Desktop,5,860.77,2025-02-22
2202,"Patricia Thomas",M,2024-07-19,Georgia,Desktop,1,451.18,2023-12-31
2203,"Amanda Ballard",F,2024-04-08,Kentucky,Desktop,1,603.39,2024-06-17
2204,"Greg Peterson",M,2022-11-27,Utah,Mobile,1,45.49,2024-04-25
2205,"Susan Freeman",F,2025-08-16,Wisconsin,Mobile,4,2211.49,2025-02-22
2206,"Haley Beltran",M,2024-03-29,Oregon,Desktop,3,1892.19,2024-12-16
2207,"Jesse Rhodes",F,2023-09-03,Arkansas,Tablet,0,NULL,NULL
2208,"Donald Campbell",F,2025-04-14,Alaska,Mobile,6,2308.53,2025-07-17
2209,"Tiffany James",F,2025-07-18,Connecticut,Mobile,0,NULL,NULL
2210,"Dr. Jason Donaldson",F,2022-12-24,Wyoming,Tablet,2,1016.26,2024-08-15
2211,"David Myers",M,2022-09-05,"South Carolina",Tablet,1,642.83,2024-08-08
2212,"Laura Miller",M,2023-01-14,Oregon,Tablet,2,700.50,2024-12-27
2213,"Joshua Allen",M,2024-03-28,"New Hampshire",Mobile,1,667.55,2024-12-27
2214,"Robyn Miller",M,2023-01-11,Colorado,Desktop,1,366.10,2024-06-27
2215,"Jerry Bailey",M,2023-03-07,Illinois,Mobile,2,672.23,2024-08-02
2216,"Mark Jenkins",M,2025-07-02,Texas,Mobile,3,2470.94,2025-07-20
2217,"Maurice Ray",F,2024-09-25,Hawaii,Desktop,4,2426.45,2024-08-30
2218,"Bethany Jones",F,2024-10-09,Montana,Mobile,2,153.33,2024-08-30
2219,"Christina Bennett",M,2025-08-12,Colorado,Mobile,3,1230.47,2024-07-02
2220,"Peggy Brown",M,2025-07-30,Florida,Tablet,1,419.13,2024-03-27
2221,"Kimberly Harvey",F,2023-09-26,Oregon,Tablet,1,602.64,2024-11-29
2222,"Jeff Graham",M,2023-11-14,California,Mobile,2,1077.76,2025-07-09
2223,"Tonya Long",M,2023-04-30,Mississippi,Mobile,2,579.50,2024-09-17
2224,"Nicholas Hayes",M,2024-10-10,Kentucky,Mobile,4,1083.04,2024-03-03
2225,"Danny Melendez",M,2024-05-24,Pennsylvania,Tablet,1,173.17,2024-12-13
2226,"Kenneth Curtis",M,2024-06-15,"New Hampshire",Mobile,0,NULL,NULL
2227,"David Ruiz",F,2024-03-19,Michigan,Desktop,5,1828.51,2025-03-24
2228,"Lauren Wilson",M,2023-03-27,Arizona,Tablet,1,919.96,2025-02-13
2229,"Laura Williams",F,2023-03-01,Indiana,Mobile,0,NULL,NULL
2230,"Christine Rivas",F,2025-01-29,Florida,Mobile,2,324.30,2025-05-03
2231,"Shawn Valencia",F,2025-06-26,"North Carolina",Tablet,0,NULL,NULL
2232,"Glenn Freeman",F,2024-11-07,"New York",Tablet,5,2597.98,2025-06-02
2233,"Courtney Hall",M,2024-11-12,"South Carolina",Mobile,2,712.94,2024-06-28
2234,"Jennifer Anderson",M,2023-04-08,"New Jersey",Mobile,0,NULL,NULL
2235,"Raymond Kidd DDS",F,2022-11-15,Minnesota,Mobile,4,3176.87,2025-06-27
2236,"Savannah Freeman",M,2025-04-15,Florida,Mobile,2,1424.74,2024-09-20
2237,"Joan Jones",M,2023-02-12,Virginia,Desktop,4,2034.33,2025-02-06
2238,"Samantha Rodriguez",F,2023-05-04,California,Tablet,2,1643.33,2025-06-03
2239,"Charles Miller",F,2023-10-23,Alaska,Mobile,1,710.11,2025-06-29
2240,"Parker Coleman",M,2023-07-09,Virginia,Desktop,0,NULL,NULL
2241,"Corey Wilcox",F,2023-07-15,California,Tablet,3,1337.61,2025-08-28
2242,"Sonia Pham",F,2022-11-22,Arizona,Tablet,2,1193.98,2024-05-29
2243,"Caitlin Castro",M,2025-08-12,Arkansas,Desktop,2,166.67,2025-02-03
2244,"Rachel White",M,2024-04-07,"New Hampshire",Tablet,3,1701.64,2024-08-16
2245,"Debra Wilson",F,2022-10-15,Kansas,Tablet,2,265.05,2024-11-13
2246,"Nicholas Summers",F,2024-10-02,Indiana,Desktop,0,NULL,NULL
2247,"Tracy Williams",F,2023-01-24,Minnesota,Tablet,6,2521.44,2025-01-05
2248,"Linda Villanueva",F,2022-09-16,Texas,Desktop,1,885.79,2025-02-11
2249,"Thomas Nelson",M,2024-08-06,Tennessee,Mobile,2,1014.33,2024-12-14
2250,"Suzanne Leonard",M,2024-08-27,Texas,Tablet,3,1896.88,2024-03-31
2251,"Robin Thompson",M,2025-03-21,Nevada,Tablet,2,745.58,2025-01-22
2252,"Darryl White",F,2023-08-25,Arizona,Tablet,2,884.66,2025-06-14
2253,"Emily Carroll",M,2025-03-15,Tennessee,Tablet,1,723.94,2025-04-06
2254,"Richard Harris",F,2025-08-28,Iowa,Desktop,0,NULL,NULL
2255,"Brooke Medina",F,2025-06-04,Utah,Desktop,1,151.99,2025-05-19
2256,"Jennifer Estrada",F,2022-10-10,Alaska,Mobile,0,NULL,NULL
2257,"Mrs. Kimberly Harrison",F,2023-05-31,"New Hampshire",Mobile,3,2148.80,2025-08-12
2258,"Kevin Rose",F,2023-12-09,Iowa,Desktop,1,80.17,2024-10-11
2259,"Kimberly Reynolds",F,2024-05-05,Arizona,Mobile,4,2560.83,2024-10-07
2260,"Dawn White",M,2023-10-05,California,Mobile,4,1767.15,2024-09-21
2261,"Larry Kline",M,2024-09-11,Virginia,Desktop,1,541.03,2025-06-12
2262,"Robert Green",M,2023-03-05,"North Carolina",Tablet,4,1715.17,2025-01-11
2263,"Daniel Moore",M,2024-03-30,Vermont,Mobile,2,1301.62,2025-06-11
2264,"Sylvia Roman",M,2022-10-08,Tennessee,Tablet,3,117.54,2025-03-25
2265,"Glen Moore",M,2023-05-13,Indiana,Tablet,3,1955.91,2024-05-28
2266,"Joseph Leon",F,2025-02-19,Michigan,Desktop,1,418.94,2023-11-01
2267,"Daniel Mccormick",M,2025-01-01,Montana,Mobile,1,834.78,2024-08-13
2268,"Julia Schmidt",F,2024-01-22,"West Virginia",Desktop,2,1070.96,2024-09-09
2269,"Tonya Rosario",F,2024-06-15,Connecticut,Desktop,1,515.67,2025-03-16
2270,"Jerry Jones",F,2023-02-02,"New York",Tablet,3,1697.28,2025-04-20
2271,"Yolanda Lopez",M,2024-03-19,"North Dakota",Desktop,1,142.83,2023-10-14
2272,"Christine Smith",F,2023-07-28,Maine,Mobile,2,196.95,2025-01-29
2273,"Mackenzie Cortez",M,2022-11-15,Louisiana,Mobile,2,1431.55,2025-04-27
2274,"Maurice Phillips",M,2024-10-28,Arizona,Mobile,3,2081.70,2024-10-06
2275,"Cassidy Johnson",M,2024-08-11,Maryland,Mobile,6,4055.77,2025-08-21
2276,"Philip Dean",F,2023-09-04,Michigan,Tablet,2,1183.58,2025-05-29
2277,"Jill Young",M,2024-03-06,Ohio,Mobile,1,251.82,2025-01-06
2278,"Cynthia Thompson",M,2023-10-06,Arkansas,Desktop,2,381.34,2025-01-16
2279,"Leah Mayer",M,2023-10-31,Florida,Tablet,2,955.11,2024-09-26
2280,"Karen Robinson",M,2025-03-19,Connecticut,Desktop,6,4141.89,2025-08-16
2281,"Patrick Curtis",M,2023-03-05,Iowa,Tablet,1,307.56,2024-11-13
2282,"Jonathan Warren",M,2024-06-04,Florida,Tablet,4,1551.64,2025-08-03
2283,"Phillip Gutierrez",M,2023-10-06,"New York",Tablet,1,769.51,2025-01-22
2284,"Leslie Parker",F,2025-02-09,Missouri,Tablet,1,643.30,2024-10-19
2285,"Stephanie Johnston",F,2022-09-20,Ohio,Mobile,3,1435.89,2025-01-09
2286,"Keith Hunter",F,2025-03-14,"Rhode Island",Mobile,1,415.55,2025-08-04
2287,"Seth Tucker",M,2024-03-26,Hawaii,Desktop,2,1249.85,2025-04-15
2288,"Denise Austin",F,2023-02-23,"South Dakota",Desktop,1,495.82,2023-11-13
2289,"Emily Gillespie",M,2024-05-17,Illinois,Desktop,2,1204.40,2025-02-27
2290,"Megan Harrison",F,2024-04-17,Nevada,Desktop,3,1011.12,2025-06-11
2291,"Kristy Parker",M,2025-02-11,Texas,Mobile,1,487.22,2025-08-18
2292,"Andrew Johnson",M,2024-02-25,Alabama,Desktop,4,2753.26,2025-05-20
2293,"Kari Williams",M,2024-09-11,Mississippi,Desktop,1,775.10,2024-07-03
2294,"Robin Rhodes",F,2024-03-14,Maryland,Mobile,1,849.62,2023-11-03
2295,"Stacy Wood",M,2022-10-21,Oklahoma,Tablet,0,NULL,NULL
2296,"Brian Brown",F,2025-01-11,Iowa,Mobile,2,1018.73,2024-03-04
2297,"Anthony Roth",M,2022-12-19,California,Tablet,4,2101.52,2025-04-07
2298,"Joseph Davila",M,2022-11-29,Alaska,Desktop,2,1130.28,2025-08-20
2299,"Erin Cain",F,2023-04-02,Indiana,Desktop,2,1466.49,2025-02-07
2300,"Michele Robinson",F,2023-03-10,Hawaii,Desktop,0,NULL,NULL
2301,"Lisa Rogers",M,2023-01-31,"New Hampshire",Tablet,0,NULL,NULL
2302,"Nicole Lester",F,2024-07-30,Georgia,Desktop,1,400.72,2023-10-27
2303,"Brian Mcdaniel",F,2025-02-16,"North Dakota",Mobile,1,728.53,2024-07-25
2304,"Sandra Mendez",M,2024-04-07,Georgia,Tablet,1,680.23,2024-12-24
2305,"Joseph Potts",F,2025-02-21,Mississippi,Desktop,4,1937.19,2024-06-19
2306,"Danny Tyler",M,2024-11-19,Hawaii,Desktop,1,813.44,2024-01-06
2307,"Amanda Carson",F,2023-02-08,Oregon,Desktop,3,2076.79,2025-02-18
2308,"Dalton Hatfield",F,2024-08-08,"New Jersey",Tablet,4,2359.56,2025-02-20
2309,"Barbara Hoover",F,2025-08-19,Minnesota,Tablet,1,640.68,2024-02-20
2310,"Scott Buckley",M,2022-10-11,"West Virginia",Mobile,1,542.81,2024-08-16
2311,"Rose Gallegos",F,2022-09-24,Utah,Mobile,0,NULL,NULL
2312,"Angela Hamilton",M,2024-09-09,Texas,Desktop,2,819.90,2024-11-11
2313,"Amy Cortez",F,2024-09-01,Louisiana,Mobile,1,345.18,2025-03-14
2314,"Susan Hunt",M,2022-09-25,"South Carolina",Mobile,0,NULL,NULL
2315,"Margaret Haynes",M,2024-04-15,"New Mexico",Desktop,2,1159.13,2025-01-16
2316,"Nicholas Stokes",F,2025-07-22,"North Carolina",Mobile,3,911.84,2024-10-17
2317,"Shelley Smith",M,2023-06-02,"West Virginia",Desktop,0,NULL,NULL
2318,"Ryan Sanchez",F,2025-01-18,Idaho,Mobile,3,1772.64,2024-10-14
2319,"Lauren Chavez",F,2025-02-10,Virginia,Desktop,2,1483.91,2024-04-13
2320,"Keith Hunter",M,2022-11-29,"North Carolina",Tablet,1,492.94,2025-08-29
2321,"Jerry Johnson",M,2024-12-13,Montana,Desktop,1,705.72,2024-09-12
2322,"Ryan Huerta",M,2024-04-24,Wyoming,Mobile,3,2007.77,2025-01-31
2323,"Michele Burch",M,2024-04-06,Michigan,Tablet,1,202.56,2024-07-17
2324,"Austin Price",M,2025-07-26,Kansas,Tablet,2,1283.95,2024-11-02
2325,"Jacqueline Barker MD",M,2023-04-17,Arizona,Mobile,4,1803.98,2025-04-05
2326,"Kristin Fletcher",M,2023-12-04,Georgia,Tablet,5,2496.70,2025-01-20
2327,"David Mcknight",M,2025-01-10,Massachusetts,Mobile,5,2860.42,2025-08-26
2328,"Kirk Harris",M,2025-03-27,"North Carolina",Tablet,1,553.31,2024-09-15
2329,"Willie Rodriguez",M,2025-05-11,Alaska,Desktop,2,808.45,2025-06-14
2330,"Stephanie Edwards",F,2023-10-31,Nebraska,Tablet,3,880.62,2023-11-20
2331,"Patricia Farmer",M,2024-04-16,Minnesota,Desktop,2,805.17,2025-08-25
2332,"Alexander Adams",M,2024-02-02,Alabama,Mobile,1,816.85,2024-03-13
2333,"Gavin Cooley",F,2024-04-13,Pennsylvania,Desktop,1,250.91,2024-07-18
2334,"Leah Johnson",F,2024-02-21,Michigan,Desktop,3,1697.38,2025-06-12
2335,"Rachel Gonzalez",M,2024-03-15,"North Carolina",Desktop,3,1874.14,2025-07-30
2336,"Kevin Peterson",M,2024-07-15,"New Mexico",Mobile,0,NULL,NULL
2337,"Amy Johnson",M,2024-01-08,Texas,Desktop,2,510.26,2025-03-25
2338,"Crystal Rice",M,2024-12-05,California,Desktop,3,1660.01,2025-05-06
2339,"Daniel Ross",M,2024-05-04,Florida,Tablet,0,NULL,NULL
2340,"Lisa Sellers",M,2024-03-23,Idaho,Tablet,2,1414.59,2024-08-16
2341,"Julie Casey",F,2025-05-17,Maine,Tablet,2,1566.59,2025-05-04
2342,"Bruce Hill",F,2024-05-06,Missouri,Desktop,5,2488.15,2025-07-09
2343,"Dr. Kimberly Li",F,2024-01-11,Washington,Mobile,1,30.07,2025-01-17
2344,"Jennifer Bennett",F,2022-09-22,Nebraska,Tablet,4,2325.87,2025-06-07
2345,"Shawn Myers",M,2023-03-04,Vermont,Desktop,0,NULL,NULL
2346,"Bianca Carr",F,2022-11-07,Maine,Mobile,3,1643.32,2025-07-23
2347,"Jerry Wells",F,2023-10-14,Missouri,Tablet,3,1485.34,2025-02-08
2348,"Jeff Cooley",F,2023-03-03,"South Dakota",Mobile,2,1727.75,2024-09-13
2349,"Kathy Smith",M,2025-02-10,Oregon,Mobile,1,479.66,2025-02-15
2350,"Cody Hall",M,2024-04-04,Florida,Mobile,4,1316.26,2025-06-10
2351,"George Clayton",F,2024-02-08,"South Dakota",Mobile,2,1792.65,2024-07-26
2352,"Christopher Pearson",M,2024-11-27,Georgia,Mobile,1,22.95,2025-08-19
2353,"Joshua Garcia",F,2025-08-13,Kentucky,Desktop,0,NULL,NULL
2354,"Michael Stafford",M,2022-10-07,Kansas,Mobile,0,NULL,NULL
2355,"Michael Jones",M,2024-09-19,"New Hampshire",Tablet,0,NULL,NULL
2356,"Marissa Smith",M,2025-03-03,Alabama,Desktop,2,477.98,2025-03-13
2357,"Stephanie Morales",F,2025-07-13,Pennsylvania,Tablet,2,475.31,2025-04-14
2358,"Elizabeth Johnson",F,2024-09-29,"North Dakota",Tablet,3,1191.43,2025-07-08
2359,"Ivan Holland",F,2023-02-17,Virginia,Tablet,3,2118.76,2025-03-19
2360,"Adam Newman",F,2025-08-02,California,Tablet,0,NULL,NULL
2361,"Russell Williams",F,2024-09-17,Alabama,Desktop,5,1440.60,2025-03-25
2362,"James Gibson Jr.",F,2025-06-16,Oklahoma,Mobile,2,1304.81,2025-05-07
2363,"Jimmy Martinez",F,2022-12-10,Alaska,Tablet,1,149.67,2024-07-17
2364,"Connie Bean",M,2023-11-21,Missouri,Desktop,4,2752.52,2025-03-30
2365,"Jason Lee",M,2022-12-27,Virginia,Desktop,5,2996.12,2025-08-16
2366,"Rodney Hill",M,2023-01-23,Texas,Desktop,0,NULL,NULL
2367,"Timothy Brown",F,2024-10-13,Mississippi,Mobile,2,1717.24,2025-05-25
2368,"Cheryl Simmons",M,2022-10-23,Texas,Mobile,4,2536.85,2025-02-07
2369,"Brett Maldonado",F,2024-02-04,Texas,Desktop,3,1994.70,2025-02-02
2370,"Taylor Zimmerman",M,2023-06-12,Washington,Tablet,0,NULL,NULL
2371,"Randall Lee",M,2023-03-31,Kentucky,Desktop,1,287.46,2023-10-24
2372,"Sean Cantrell",F,2023-05-21,"New Jersey",Tablet,4,2230.93,2025-06-09
2373,"Randy Rodriguez",M,2023-03-28,Pennsylvania,Desktop,1,16.31,2024-06-16
2374,"Dr. Kyle Hale",M,2025-08-15,Texas,Mobile,1,857.84,2023-12-11
2375,"Linda Castaneda",F,2022-10-12,Hawaii,Tablet,4,1722.60,2025-02-15
2376,"James Smith",M,2025-08-10,"West Virginia",Mobile,1,617.18,2024-01-17
2377,"Janice Watson",F,2025-03-26,California,Mobile,3,1507.80,2025-07-26
2378,"Barbara Williams",F,2025-01-12,Arizona,Desktop,1,489.79,2023-11-17
2379,"Jeffery Morris",M,2024-12-22,Pennsylvania,Tablet,2,848.30,2025-02-11
2380,"Melissa Gardner",M,2024-12-18,"North Dakota",Mobile,3,795.84,2024-09-15
2381,"Jessica Benson",F,2024-01-24,Maryland,Mobile,3,1906.61,2025-06-17
2382,"Heidi Simmons",F,2023-03-06,Alaska,Desktop,1,168.36,2025-03-03
2383,"Matthew Simmons",M,2023-06-14,"North Dakota",Mobile,1,704.85,2024-04-09
2384,"Jessica Gonzales",M,2024-01-07,Montana,Mobile,2,998.58,2025-07-09
2385,"Billy Lawrence",M,2023-09-19,Missouri,Mobile,5,3101.63,2025-04-26
2386,"Edwin Daniels",M,2023-11-04,Kansas,Tablet,1,438.97,2023-11-16
2387,"Nancy Conley",M,2024-11-26,Kentucky,Tablet,2,1784.27,2024-09-18
2388,"Leslie Bennett",M,2024-02-03,Ohio,Tablet,0,NULL,NULL
2389,"Adriana Nguyen",M,2023-09-13,Minnesota,Tablet,2,935.57,2025-05-01
2390,"Emily Kelly",M,2024-08-03,California,Desktop,0,NULL,NULL
2391,"Kristin Stewart",M,2022-10-22,Utah,Mobile,1,347.88,2023-12-10
2392,"Michaela Mayer",F,2024-05-26,Louisiana,Desktop,3,2192.87,2025-08-31
2393,"Jon Ross",M,2023-11-20,Hawaii,Desktop,4,2744.37,2025-08-30
2394,"Todd Good",M,2023-02-13,"New York",Mobile,3,834.13,2024-06-06
2395,"Eric Woodard",F,2024-11-23,Arizona,Desktop,3,1825.52,2024-09-28
2396,"Donna Walker DDS",F,2023-10-05,Indiana,Desktop,2,1002.36,2025-06-08
2397,"Mr. Matthew Atkins",F,2024-02-29,Virginia,Mobile,2,464.38,2024-09-04
2398,"Cody Harper",M,2023-07-23,Washington,Desktop,2,683.05,2025-04-02
2399,"James Smith",M,2025-06-29,Florida,Desktop,1,445.14,2023-11-01
2400,"Brooke Martin",M,2022-12-17,Iowa,Mobile,2,1466.17,2024-07-04
2401,"Scott Edwards",M,2022-11-04,Oregon,Desktop,4,1857.76,2025-07-29
2402,"Michael Thompson",F,2025-04-10,Kentucky,Mobile,1,949.64,2025-05-20
2403,"Kimberly Dickson",M,2023-09-28,"New Hampshire",Tablet,3,1196.15,2025-07-31
2404,"Jeffrey Smith",F,2025-06-26,"South Dakota",Desktop,1,939.80,2025-08-11
2405,"Susan Cole",M,2025-05-19,Louisiana,Desktop,5,2232.50,2024-12-09
2406,"Dawn Mcpherson",M,2025-01-02,"North Dakota",Tablet,2,1252.49,2025-01-27
2407,"Brad Ramirez",F,2022-12-20,"North Dakota",Mobile,3,2132.67,2024-11-09
2408,"Ronald Walton",M,2024-04-02,Connecticut,Desktop,5,2864.38,2025-08-16
2409,"Benjamin Hoffman",M,2024-07-19,Oklahoma,Mobile,1,383.40,2024-07-07
2410,"Manuel Jones",M,2023-03-26,Hawaii,Desktop,2,1037.44,2025-04-14
2411,"Michael Mckinney",F,2024-12-25,Oklahoma,Desktop,3,2600.42,2025-03-19
2412,"Nancy Small",F,2025-04-18,"New Hampshire",Mobile,2,592.02,2024-11-01
2413,"Sean Hall",F,2024-01-06,Iowa,Mobile,1,741.52,2024-08-30
2414,"Jack Thompson",M,2024-03-25,"West Virginia",Mobile,2,976.39,2024-03-16
2415,"Joseph Rose",M,2022-10-23,Michigan,Tablet,2,725.62,2024-05-29
2416,"Ms. Jennifer Page",F,2025-01-29,"South Dakota",Mobile,2,1061.19,2025-05-20
2417,"Duane Gill",M,2024-09-22,Kansas,Desktop,1,475.47,2025-07-03
2418,"Rebecca Ramirez",F,2025-04-26,"South Dakota",Mobile,1,20.45,2024-11-29
2419,"Felicia Mejia",M,2025-04-25,Missouri,Desktop,1,346.86,2024-02-24
2420,"Jeffrey Reyes",M,2024-07-26,Colorado,Tablet,4,1752.89,2024-11-09
2421,"Brittney Clayton",M,2024-09-10,Wisconsin,Tablet,5,2853.15,2025-04-14
2422,"David Merritt",F,2024-06-16,Idaho,Desktop,3,2729.86,2025-03-07
2423,"Mark Thomas",M,2024-11-19,Montana,Desktop,2,1079.03,2025-05-24
2424,"Eric Sullivan",F,2022-12-31,Indiana,Tablet,2,938.04,2025-04-27
2425,"Sarah Hensley",M,2024-04-15,Alabama,Mobile,3,882.59,2025-08-23
2426,"Antonio Garcia",F,2023-04-26,"North Carolina",Tablet,5,3323.76,2025-01-16
2427,"Angel Martin",F,2025-06-18,Oregon,Desktop,2,1485.39,2024-11-15
2428,"Timothy Jones",F,2024-09-11,Pennsylvania,Tablet,2,618.44,2025-05-03
2429,"Stephen Rubio",M,2024-07-07,Missouri,Tablet,4,2217.63,2025-07-09
2430,"Nicole Roberts",F,2023-09-03,Oregon,Tablet,1,835.45,2025-03-16
2431,"Daniel Taylor",M,2025-05-19,Indiana,Desktop,0,NULL,NULL
2432,"Kaitlyn Miller",F,2023-07-03,California,Tablet,1,980.10,2024-05-15
2433,"Edward Campbell",F,2025-05-21,Alaska,Mobile,2,1232.51,2024-10-14
2434,"Lauren Case DDS",M,2025-02-28,Oklahoma,Mobile,2,1108.22,2025-03-28
2435,"Kristina Bennett",F,2025-08-08,Wyoming,Desktop,2,1426.67,2025-08-11
2436,"Ralph Johnson",M,2025-07-19,Florida,Mobile,3,1845.17,2025-07-27
2437,"Richard Nichols",F,2024-10-09,Arkansas,Desktop,2,418.53,2025-05-22
2438,"Chelsea Bowman",F,2025-04-21,"West Virginia",Desktop,1,909.96,2025-05-02
2439,"Christopher Bates",M,2022-09-13,"South Dakota",Mobile,3,1031.52,2025-03-01
2440,"Julie Copeland",M,2024-01-05,Arkansas,Tablet,2,1212.59,2025-05-28
2441,"Wendy Kramer",F,2025-03-18,Georgia,Desktop,0,NULL,NULL
2442,"Sarah Leach",F,2023-11-28,Alabama,Desktop,3,917.81,2025-02-26
2443,"Craig Villegas",M,2022-12-03,Wyoming,Mobile,2,937.80,2024-08-24
2444,"Stephanie Lowe",M,2025-05-07,Louisiana,Desktop,5,1889.63,2025-08-25
2445,"Kathy Chapman",F,2024-03-03,Delaware,Tablet,2,682.31,2025-07-28
2446,"Steven Zamora",F,2023-02-25,Delaware,Desktop,4,3009.38,2025-04-19
2447,"Kara Lewis",M,2024-06-03,Arizona,Mobile,3,1341.48,2025-07-19
2448,"Ronald Pollard",F,2024-12-23,Kentucky,Mobile,2,775.00,2024-11-07
2449,"Matthew Spears",F,2025-06-07,"North Carolina",Tablet,1,993.00,2025-06-02
2450,"Jonathon Stone",F,2024-05-18,Virginia,Desktop,2,1436.72,2025-01-12
2451,"Alicia Hardin",F,2024-06-29,Nebraska,Mobile,2,837.41,2025-05-16
2452,"Walter Mann",F,2023-01-13,Tennessee,Tablet,5,3288.88,2025-08-01
2453,"Jessica Lopez",F,2024-01-24,"South Carolina",Mobile,1,948.74,2025-01-14
2454,"Katherine Long",F,2024-11-08,Georgia,Tablet,2,850.93,2024-03-07
2455,"Andrew Allen",M,2025-04-09,Virginia,Tablet,2,942.78,2025-08-20
2456,"Kevin Baker",F,2023-05-05,Indiana,Desktop,0,NULL,NULL
2457,"Leslie Ford",M,2023-05-07,Pennsylvania,Tablet,1,498.43,2024-06-22
2458,"James Bowen",M,2024-01-21,Minnesota,Mobile,1,660.50,2024-08-19
2459,"Cynthia Howell",M,2024-02-19,"New Mexico",Desktop,0,NULL,NULL
2460,"Thomas Jackson",M,2025-08-01,Vermont,Tablet,2,1179.57,2025-01-19
2461,"Jason Martinez",M,2025-02-26,California,Mobile,1,589.04,2025-05-17
2462,"Ricky Hill",F,2022-10-16,Tennessee,Mobile,2,906.39,2025-02-25
2463,"Tamara Castro",F,2023-03-10,Texas,Mobile,5,1742.23,2025-03-11
2464,"Amanda Thompson",F,2022-12-01,Washington,Mobile,1,666.32,2023-09-09
2465,"Holly Walker",F,2024-10-27,Missouri,Desktop,3,1212.18,2025-02-14
2466,"David Miller",M,2025-01-15,Indiana,Tablet,0,NULL,NULL
2467,"Rick Henry",F,2023-12-16,Oregon,Desktop,6,2223.04,2025-07-07
2468,"Bobby Anderson",M,2024-11-04,"South Dakota",Desktop,1,111.02,2024-06-20
2469,"Alan Davis",M,2025-04-06,Alabama,Desktop,0,NULL,NULL
2470,"Robert Williams",M,2022-12-28,Iowa,Tablet,1,135.25,2025-03-14
2471,"Ronnie Thompson",M,2023-01-07,California,Mobile,1,21.24,2024-01-27
2472,"Amy Ross",M,2025-03-17,"West Virginia",Mobile,2,1054.94,2025-05-30
2473,"Ryan Keller",M,2024-07-06,"South Dakota",Mobile,2,968.57,2025-08-19
2474,"Eileen Wilson",F,2025-05-27,Alabama,Mobile,4,1714.94,2025-01-23
2475,"Austin Johnson",M,2024-12-09,Colorado,Mobile,2,1081.62,2024-12-22
